2.28751503511621,3.27072133328747,4.51774016763863,1.41459739928754,3.53508649501262
2.00157565572668,2.66221503872236,3.85890305985800,3.43545082684118,2.89761188115788
2.1731392833604,3.34678462010811,5.08245768859346,3.16600370316736,1.39085370295578
2.45907866274993,3.27072133328747,3.57654429938058,2.29030055122745,2.83965964353473
2.23032715923830,3.49891119374939,4.32950099398702,2.15557698939054,2.49194621779578
3.54564830443013,3.34678462010811,3.38830512572897,1.481959180206,2.43399398017262
2.74501804213945,2.89040489918428,3.85890305985800,2.963918360412,1.91242384156420
1.94438777984878,3.19465804646683,4.70597934129024,3.16600370316736,1.68061489107157
1.02938176580229,3.87922762785258,3.76478347303219,3.77225973143345,1.73856712869473
2.00157565572668,2.738278325543,4.32950099398702,3.23336548408582,1.68061489107157
3.37408467679641,4.03135420149386,3.48242471255478,1.481959180206,1.10109251484000
2.34470291099412,3.11859475964619,4.0471422335096,2.02085342755363,1.91242384156420
1.77282415221506,3.95529091467322,3.48242471255478,1.81876808479827,2.31808950492631
0.97219388992439,3.87922762785258,4.89421851494185,2.35766233214591,1.79651936631789
1.94438777984878,2.28189860461916,4.70597934129024,3.16600370316736,2.08628055443368
2.63064229038364,3.04253147282555,4.42362058081282,1.95349164663518,0.985188039593681
0.571878758779052,3.49891119374939,3.38830512572897,3.16600370316736,2.26013726730315
2.63064229038364,2.81434161236364,4.23538140716121,1.01042671377682,1.73856712869473
1.71563627633716,2.58615175190172,4.0471422335096,3.09864192224891,1.04314027721684
0.743442386412768,3.87922762785258,4.70597934129024,1.68404452296136,1.79651936631789
2.80220591801736,3.80316434103194,3.57654429938058,1.54932096112445,0.521570138608419
1.02938176580229,2.43402517826044,2.91770719159995,3.03128014133045,2.31808950492631
0.457503007023242,3.19465804646683,4.51774016763863,1.75140630387982,2.31808950492631
1.31532114519182,2.89040489918428,3.38830512572897,3.23336548408582,0.869283564347365
1.71563627633716,1.82551888369533,4.0471422335096,2.222938770309,1.44880594057894
0.171563627633716,0.68456958138575,4.80009892811604,3.16600370316736,2.31808950492631
0.400315131145337,3.87922762785258,4.0471422335096,1.14515027561373,1.27494922770947
0.857818138168579,3.04253147282555,4.0471422335096,1.54932096112445,1.04314027721684
0.857818138168579,2.89040489918428,3.67066388620639,1.88612986571673,0.985188039593681
0.285939379389526,2.28189860461916,4.14126182033541,2.42502411306436,1.04314027721684
0.686254510534863,2.28189860461916,3.01182677842575,2.35766233214591,1.21699699008631
0.285939379389526,1.97764545733661,1.41179380238707,1.34723561836909,1.15904475246315
0,3.04253147282555,1.9765113233419,0.60625602826609,0.811331326724208
